chinese food,0.0020888877,0.0191143818,0.9971253501
fried rice,0.0018013801,0.0164835412,0.9963330059
orange chicken,0.0011621869,0.0106345994,0.9129475740
panda express,0.0007880422,0.0072109860,0.9948368251
chinese restaurant,0.0006112508,0.0055932543,0.6913376498
egg roll,0.0005676509,0.0051942932,0.9861829741
dim sum,0.0005320144,0.0048682013,0.9977753457
mongolian beef,0.0005178636,0.0047387148,0.6713456440
chow mein,0.0004495813,0.0041138965,0.9887227854
chinese restaurants,0.0004035176,0.0036923905,0.9917056911
great food,0.0003956688,0.0036205699,0.8061757917
lo mein,0.0003894430,0.0035636007,0.9243232463
sesame chicken,0.0003758999,0.0034396747,0.9600179598
crab puffs,0.0003412182,0.0031223194,0.9502677112
soy sauce,0.0003396030,0.0031075394,0.9931827241
white rice,0.0003168706,0.0028995267,0.9921459629
lunch specials,0.0003120137,0.0028550831,0.6861829741
great service,0.0003051742,0.0027924983,0.9369953324
wonton soup,0.0002999406,0.0027446082,0.7804093798
hot pot,0.0002887947,0.0026426175,0.9910224606
hong kong,0.0002485343,0.0022742148,0.9944968757
pot stickers,0.0002440846,0.0022334978,0.9559844310
kung pao,0.0002421021,0.0022153569,0.9549686075
fast food,0.0002372788,0.0021712210,1.0000000000
noodle soup,0.0002367202,0.0021661102,0.9901166890
bbq pork,0.0002348889,0.0021493525,0.8766029234
asian food,0.0002342262,0.0021432888,0.9077502738
lemon chicken,0.0002316533,0.0021197449,0.9800179598
brown rice,0.0002233372,0.0020436482,0.9901884143
spring rolls,0.0002141189,0.0019592962,0.8661662533
highly recommend,0.0002117414,0.0019375409,0.9061557014
chow fun,0.0002093138,0.0019153272,0.9243170511
chinese place,0.0002058234,0.0018833881,0.7359187191
las vegas,0.0001930001,0.0017660484,0.9858131162
crab rangoon,0.0001842373,0.0016858652,0.9542469454
green beans,0.0001838689,0.0016824936,0.9941485567
cashew chicken,0.0001780015,0.0016288041,0.9815773032
pad thai,0.0001770173,0.0016197977,0.9478555055
customer service,0.0001758792,0.0016093838,0.5819243487
deep fried,0.0001757630,0.0016083209,0.9839187251
this place,0.0001743052,0.0015949806,0.0500000000
peking duck,0.0001697818,0.0015535898,0.9956949060
chicken wings,0.0001627543,0.0014892843,0.9911923714
stir fry,0.0001545055,0.0014138036,0.9956629732
strip mall,0.0001531504,0.0014014034,0.9812254055
steamed rice,0.0001528455,0.0013986141,0.9907259001
happy hour,0.0001523021,0.0013936410,0.8979347605
teriyaki chicken,0.0001489194,0.0013626881,0.9709553278
stir fried,0.0001475372,0.0013500399,0.9851224922
garlic chicken,0.0001416590,0.0012962513,0.9402091137
walnut shrimp,0.0001361106,0.0012454809,0.8874417720
cream cheese,0.0001358654,0.0012432376,0.9973070569
lettuce wraps,0.0001321863,0.0012095713,0.9576168370
dining room,0.0001297981,0.0011877187,0.8316090234
years ago,0.0001274080,0.0011658475,0.8507175467
chinese cuisine,0.0001272507,0.0011644085,0.9932732398
roast duck,0.0001272131,0.0011640648,0.9860361288
pei wei,0.0001242701,0.0011371341,0.7916152797
great place,0.0001203881,0.0011016124,0.9331350119
brown sauce,0.0001192603,0.0010912919,0.9864789999
late night,0.0001167713,0.0010685169,0.8686540582
fried chicken,0.0001147818,0.0010503121,0.9939398950
spring roll,0.0001140077,0.0010432283,0.9872362790
garlic sauce,0.0001122143,0.0010268176,0.9717063637
portion size,0.0001106583,0.0010125796,0.9291952329
pan fried,0.0001099432,0.0010060357,0.8017178039
pf changs,0.0001085896,0.0009936496,0.9552442333
great prices,0.0001084467,0.0009923427,0.9616197912
dipping sauce,0.0001060096,0.0009700415,0.9552936698
singapore noodles,0.0001053889,0.0009643618,0.9055282739
spicy chicken,0.0001028518,0.0009411463,0.9193632940
rice noodles,0.0001016213,0.0009298866,0.9880452800
china chili,0.0001013687,0.0009275753,0.8576885538
chili sauce,0.0001005512,0.0009200948,0.9862927874
authentic chinese,0.0001000364,0.0009153838,0.9812428265
