salt and pepper pork chops,0.0000035014,0.0164525634,0.6677651537
lan zhou beef noodle soup,0.0000017340,0.0081475059,0.9057901093
chinese food in las vegas,0.0000011685,0.0054905568,0.5615741500
gourmet house of hong kong,0.0000011367,0.0053413600,0.5938198943
love love love this place,0.0000009550,0.0044871659,0.6749225436
chinese broccoli with oyster sauce,0.0000008806,0.0041378771,0.7053701166
ordered the kung pao chicken,0.0000008444,0.0039677379,0.3902117621
fried rice and chow mein,0.0000008243,0.0038729956,0.5501805446
new york style chinese food,0.0000007900,0.0037118968,0.3650507702
bowl of egg drop soup,0.0000007634,0.0035872032,0.6551770378
cup of egg drop soup,0.0000004970,0.0023353032,0.5971370217
chinese food in the valley,0.0000004827,0.0022682831,0.2000000000
salt and pepper pork chop,0.0000004491,0.0021102778,0.3854271739
located in a strip mall,0.0000004012,0.0018850841,0.2835388199
hong kong style chow mein,0.0000003959,0.0018604428,0.3171434854
great food and great service,0.0000003904,0.0018346244,0.4264667836
recommend this place to anyone,0.0000003764,0.0017684787,0.1330000000
ordered sweet and sour chicken,0.0000003394,0.0015946631,0.3136579578
service was fast and friendly,0.0000003250,0.0015269328,0.1774712391
food at a great price,0.0000002930,0.0013769601,0.1676612903
egg roll and crab puff,0.0000002895,0.0013602119,0.3478061835
at least once a week,0.0000002715,0.0012757085,0.0694039735
chinese restaurant in las vegas,0.0000002562,0.0012036737,0.3847242080
the egg drop soup was,0.0000002524,0.0011860439,0.0583214286
service is fast and friendly,0.0000002486,0.0011683487,0.1867167346
best hot and sour soup,0.0000002291,0.0010766523,0.0983214286
fried rice and orange chicken,0.0000002209,0.0010379511,0.2654040878
chinese restaurants in the area,0.0000002097,0.0009855299,0.1200000000
they have great lunch specials,0.0000001944,0.0009136251,0.1297855228
decided to give this place,0.0000001745,0.0008200449,0.0776612903
the szechuan beef noodle soup,0.0000001682,0.0007903938,0.1554643884
the san francisco bay area,0.0000001537,0.0007224020,0.1539318214
i ordered kung pao chicken,0.0000001501,0.0007052210,0.1639318214
nothing to write home about,0.0000001478,0.0006943293,0.0269000000
my favorite chinese food place,0.0000001472,0.0006917381,0.1768774319
best chinese food in phoenix,0.0000001462,0.0006869646,0.1097855228
never had a bad meal,0.0000001265,0.0005944466,0.0400000000
been here a few times,0.0000001265,0.0005944466,0.0400000000
worst chinese food i've ever,0.0000001197,0.0005625215,0.1438367458
came with egg drop soup,0.0000001179,0.0005539702,0.1573890825
chinese restaurant in the valley,0.0000001165,0.0005475166,0.1400000000
food at a good price,0.0000001163,0.0005466966,0.0776612903
the orange chicken lunch special,0.0000001160,0.0005450819,0.1393774319
service was a little slow,0.0000001127,0.0005294360,0.0796334012
can't wait to go back,0.0000001124,0.0005279625,0.0300000000
place to get chinese food,0.0000001099,0.0005162300,0.1200000000
rice and an egg roll,0.0000001073,0.0005041804,0.2578378378
a great place to eat,0.0000000916,0.0004301916,0.0500000000
eaten here a few times,0.0000000916,0.0004301916,0.1100000000
hard to find good chinese,0.0000000863,0.0004055797,0.1296334012
run of the mill chinese,0.0000000816,0.0003832616,0.0700000000
hole in the wall place,0.0000000749,0.0003519750,0.0900000000
never had a bad experience,0.0000000724,0.0003402425,0.0300000000
an order of egg rolls,0.0000000716,0.0003365636,0.0860593220
chinese food in the area,0.0000000700,0.0003290201,0.0560869565
best chinese food in town,0.0000000648,0.0003045417,0.1297855228
favorite part of the meal,0.0000000641,0.0003011341,0.0700000000
hole in the wall places,0.0000000640,0.0003008724,0.0641109023
little hole in the wall,0.0000000633,0.0002972233,0.0200000000
i highly recommend this place,0.0000000633,0.0002972233,0.0400000000
hole in the wall chinese,0.0000000594,0.0002789541,0.1783214286
this is the place to,0.0000000566,0.0002659366,0.0100000000
my favorite chinese restaurant in,0.0000000566,0.0002659366,0.0400000000
been coming here for years,0.0000000537,0.0002524834,0.0269000000
chinese food i've ever had,0.0000000534,0.0002511024,0.0168965517
is one of my favorite,0.0000000533,0.0002502933,0.0200000000
the mood for chinese food,0.0000000499,0.0002346500,0.0400000000
worst chinese food i have,0.0000000490,0.0002304221,0.1178378378
i ordered the sesame chicken,0.0000000474,0.0002229175,0.0300000000
you will not be disappointed,0.0000000433,0.0002033633,0.0200000000
food was hot and fresh,0.0000000422,0.0001982622,0.0460869565
you get what you pay,0.0000000416,0.0001955417,0.0200000000
leftovers for the next day,0.0000000400,0.0001877200,0.0400000000
had the general tso's chicken,0.0000000400,0.0001877200,0.0400000000
decided to check it out,0.0000000400,0.0001877200,0.0400000000
will definitely be going back,0.0000000399,0.0001876027,0.0369000000
been going here for years,0.0000000375,0.0001759875,0.0300000000
a fan of chinese food,0.0000000375,0.0001759875,0.0375000000
the lan zhou beef noodle,0.0000000344,0.0001617265,0.1378448649
