hot and sour soup,0.0000523799,0.0307353095,0.6462591844
sweet and sour chicken,0.0000309651,0.0181696286,0.7397791798
sweet and sour pork,0.0000225778,0.0132481184,0.8165216484
sweet and sour sauce,0.0000210037,0.0123244955,0.9915683955
moo goo gai pan,0.0000078946,0.0046323975,0.9575521937
hole in the wall,0.0000062575,0.0036717785,0.2192622951
shrimp with lobster sauce,0.0000053047,0.0031126838,0.5729043790
salt and pepper shrimp,0.0000052235,0.0030650346,0.5883114924
bbq pork fried rice,0.0000043299,0.0025406914,0.6564755597
wor won ton soup,0.0000037893,0.0022234837,0.7286518869
yang chow fried rice,0.0000033232,0.0019499960,0.9034533335
hot n sour soup,0.0000032355,0.0018985253,0.7085718477
salt and pepper pork,0.0000026448,0.0015518805,0.8687944548
shrimp in lobster sauce,0.0000026101,0.0015315742,0.4473528551
china magic noodle house,0.0000023899,0.0014023328,0.8192062236
house special fried rice,0.0000022498,0.0013201373,0.9854091196
hong kong style noodles,0.0000021360,0.0012533738,0.8420165076
with black bean sauce,0.0000020725,0.0012160743,0.3025773052
chicken egg foo young,0.0000020412,0.0011977464,0.7663295587
ordered the orange chicken,0.0000020153,0.0011825119,0.3310047847
in black bean sauce,0.0000018740,0.0010995928,0.2504089538
ordered the mongolian beef,0.0000018599,0.0010913371,0.3410047847
szechwan beef noodle soup,0.0000017978,0.0010549248,0.6749509249
chinese food in vegas,0.0000016020,0.0009400084,0.3323671727
salt pepper pork chop,0.0000015614,0.0009161820,0.8206547913
chinese sausage fried rice,0.0000015542,0.0009119821,0.8752422823
salt and pepper calamari,0.0000015433,0.0009055931,0.4506499673
house special chow mein,0.0000015423,0.0009049674,0.8685101283
quality of the food,0.0000015348,0.0009005656,0.1000000000
china a go go,0.0000014776,0.0008670252,0.1078643579
won ton noodle soup,0.0000014711,0.0008631789,0.6822159899
salt and pepper squid,0.0000014634,0.0008586790,0.5244186697
salt pepper pork chops,0.0000014475,0.0008493404,0.6712786950
baked pork chop rice,0.0000014056,0.0008247792,0.8524410374
absolutely love this place,0.0000013759,0.0008073490,0.5709232039
lunch specials are great,0.0000012944,0.0007595157,0.4859453886
chinese restaurant in vegas,0.0000012759,0.0007486737,0.4023671727
salted fish fried rice,0.0000012420,0.0007288031,0.8160164866
sweet and sour shrimp,0.0000012078,0.0007087378,0.2720743034
shrimp with snow peas,0.0000011900,0.0006982399,0.5863469514
spicy beef noodle soup,0.0000011519,0.0006758952,0.8255752382
ordered pork fried rice,0.0000010409,0.0006107842,0.7460451069
eggplant in garlic sauce,0.0000010404,0.0006104807,0.5126511739
sweet n sour chicken,0.0000010294,0.0006040332,0.5410526900
items on the menu,0.0000010151,0.0005956563,0.1096334012
war won ton soup,0.0000009923,0.0005822552,0.6519317085
family owned and operated,0.0000009914,0.0005817553,0.4885290154
chinese food in phoenix,0.0000009788,0.0005743150,0.3507498434
ny style chinese food,0.0000009575,0.0005618284,0.6290605065
ordered chicken fried rice,0.0000009462,0.0005552097,0.6216498429
chinese food in madison,0.0000009380,0.0005504024,0.3521526955
white or brown rice,0.0000009375,0.0005500777,0.5279174240
ordered kung pao chicken,0.0000009237,0.0005420076,0.9103018181
chinese restaurants in town,0.0000008641,0.0005070499,0.4541814937
new york chinese restaurant,0.0000008513,0.0004995498,0.3196166992
white or fried rice,0.0000008251,0.0004841538,0.5420908387
restaurant in las vegas,0.0000008197,0.0004809823,0.4971136599
pork egg foo young,0.0000007916,0.0004644774,0.6934130873
eggplant with garlic sauce,0.0000007911,0.0004641953,0.4454949006
beef with snow peas,0.0000007829,0.0004593686,0.6172076884
place for chinese food,0.0000007598,0.0004458352,0.3523671727
all you can eat,0.0000007103,0.0004167907,0.0800000000
great place to eat,0.0000007082,0.0004155426,0.3988021585
lunch specials are cheap,0.0000006943,0.0004073741,0.4975890029
american style chinese food,0.0000006908,0.0004053213,0.4538247022
ordered general tso's chicken,0.0000006805,0.0003993100,0.5365129263
chicken with garlic sauce,0.0000006537,0.0003835901,0.2863286894
chinese take out place,0.0000006393,0.0003751116,0.1800000000
szechuan beef noodle soup,0.0000006321,0.0003709128,0.7119406047
restaurants in las vegas,0.0000006273,0.0003680734,0.6181793367
chinese food in town,0.0000006137,0.0003600763,0.3721526955
highly recommend this place,0.0000006038,0.0003542687,0.5288838719
cream cheese won tons,0.0000005927,0.0003477935,0.4672953726
my favorite chinese restaurant,0.0000005619,0.0003297129,0.1772008806
things on the menu,0.0000005561,0.0003262779,0.0996334012
pan fried noodles with,0.0000005425,0.0003183334,0.2138563568
fast food chinese place,0.0000005335,0.0003130535,0.4206187421
lunch and dinner specials,0.0000005309,0.0003115049,0.3487816809
sweet and sour soup,0.0000005226,0.0003066316,0.1791261722
noodles with minced pork,0.0000005117,0.0003002313,0.3667188577
chinese restaurant in madison,0.0000004896,0.0002873065,0.2969423512
highly recommend this restaurant,0.0000004791,0.0002811204,0.3433757676
out of this world,0.0000004706,0.0002761238,0.0700000000
an authentic chinese restaurant,0.0000004701,0.0002758603,0.2470972953
favorite place to eat,0.0000004589,0.0002692825,0.3015066486
your typical chinese restaurant,0.0000004500,0.0002640488,0.2217349425
bang for your buck,0.0000004454,0.0002613745,0.1300676799
their egg drop soup,0.0000004417,0.0002591731,0.1658214286
craving for chinese food,0.0000004391,0.0002576642,0.3461976829
some of the best,0.0000004338,0.0002545400,0.0200000000
in a strip mall,0.0000004262,0.0002500744,0.0600000000
pretty good chinese food,0.0000004078,0.0002392789,0.1607475490
or egg drop soup,0.0000003958,0.0002322270,0.2080134743
staff is very friendly,0.0000003939,0.0002311479,0.0796334012
prices are very reasonable,0.0000003897,0.0002286755,0.0393908146
rice or chow mein,0.0000003643,0.0002137749,0.5744558855
chinese restaurant in town,0.0000003638,0.0002134623,0.2390066486
chinese food in az,0.0000003625,0.0002127187,0.1905392157
great food and service,0.0000003605,0.0002115447,0.1579063580
their hot sour soup,0.0000003595,0.0002109389,0.2180134743
rice and chow mein,0.0000003560,0.0002089188,0.4010047847
stopped in for lunch,0.0000003542,0.0002078497,0.1396334012
hour and a half,0.0000003501,0.0002054183,0.1200000000
on the other hand,0.0000003450,0.0002024412,0.0400000000
service is always great,0.0000003425,0.0002009527,0.1500000000
all white meat chicken,0.0000003365,0.0001974773,0.2041004309
eaten here several times,0.0000003365,0.0001974360,0.1768499762
general tso's chicken is,0.0000003308,0.0001941008,0.1534081243
lan zhou beef noodle,0.0000003300,0.0001936636,0.8673547288
lo mein noodles were,0.0000003205,0.0001880912,0.2527193567
food came out fast,0.0000003155,0.0001851025,0.1462962963
egg drop soup which,0.0000003113,0.0001826789,0.2727193567
one of my favorite,0.0000003044,0.0001786246,0.0300000000
melts in your mouth,0.0000002981,0.0001749382,0.1808053849
if you're looking for,0.0000002980,0.0001748363,0.0169000000
chinese restaurants in vegas,0.0000002951,0.0001731597,0.2115066486
order from this place,0.0000002930,0.0001719262,0.1100000000
staff was very friendly,0.0000002920,0.0001713532,0.1096334012
staff is always friendly,0.0000002904,0.0001704216,0.1090373747
craving some chinese food,0.0000002892,0.0001697103,0.2072934133
best i've ever had,0.0000002798,0.0001641709,0.0269000000
a great chinese restaurant,0.0000002790,0.0001637392,0.1000000000
place is very clean,0.0000002601,0.0001526412,0.0976612903
ordered the lunch special,0.0000002597,0.0001523831,0.1364945933
one of the best,0.0000002588,0.0001518309,0.0100000000
fast and friendly service,0.0000002574,0.0001510471,0.1449620262
new york style chinese,0.0000002548,0.0001494847,0.3347460629
places in the area,0.0000002486,0.0001458767,0.0700000000
with black pepper sauce,0.0000002484,0.0001457389,0.1780134743
chinese food in arizona,0.0000002482,0.0001456141,0.1630392157
wait to be seated,0.0000002473,0.0001451325,0.1300000000
duck and bbq pork,0.0000002472,0.0001450742,0.3248694839
supposed to be spicy,0.0000002435,0.0001428997,0.1200000000
prices were very reasonable,0.0000002415,0.0001417207,0.1057866480
order from here again,0.0000002387,0.0001400640,0.0369000000
don't get me wrong,0.0000002387,0.0001400640,0.0369000000
chicken with fried rice,0.0000002358,0.0001383876,0.3718751322
thing about this place,0.0000002358,0.0001383867,0.1239575866
one of my favorites,0.0000002334,0.0001369455,0.0400000000
food for the price,0.0000002308,0.0001354570,0.0700000000
food is always fresh,0.0000002297,0.0001347967,0.0476612903
when i got home,0.0000002283,0.0001339684,0.0400000000
the worst chinese food,0.0000002283,0.0001339684,0.1200000000
food for your money,0.0000002283,0.0001339684,0.1200000000
food comes out fast,0.0000002243,0.0001315978,0.1262962963
service was top notch,0.0000002233,0.0001310245,0.1467038043
