sweet and sour chicken,0.0000275459,0.0211029038,0.9081076023
sweet and sour pork,0.0000178803,0.0136980582,0.9193407762
sweet and sour sauce,0.0000147910,0.0113313744,0.9987309569
hot and sour soup,0.0000110648,0.0084767280,0.3204728878
hole in the wall,0.0000103132,0.0079009051,0.4412142857
moo goo gai pan,0.0000057872,0.0044335674,0.9979619213
one of the best,0.0000053214,0.0040767457,0.2723601190
salt and pepper shrimp,0.0000051192,0.0039217779,0.8197076023
shrimp with lobster sauce,0.0000046818,0.0035867002,0.7188631642
some of the best,0.0000046099,0.0035316726,0.2823601190
china a go go,0.0000036008,0.0027586045,0.3737142857
wor won ton soup,0.0000034083,0.0026111340,0.9317927036
quality of the food,0.0000033688,0.0025808348,0.3120677214
ordered the orange chicken,0.0000030107,0.0023064834,0.6886971268
shrimp in lobster sauce,0.0000029452,0.0022563032,0.7176515815
hot n sour soup,0.0000027862,0.0021345108,0.8675007621
ordered the mongolian beef,0.0000027239,0.0020868160,0.7100512935
bbq pork fried rice,0.0000025394,0.0019454044,0.5692642501
yang chow fried rice,0.0000024289,0.0018607606,0.9387858111
chinese food in vegas,0.0000024007,0.0018391945,0.6899808794
with black bean sauce,0.0000022161,0.0016977650,0.4600000000
items on the menu,0.0000020519,0.0015719294,0.4106946153
in black bean sauce,0.0000020422,0.0015645110,0.3879722222
china magic noodle house,0.0000019840,0.0015199084,0.9668599994
sweet and sour shrimp,0.0000019689,0.0015084030,0.6305555556
all you can eat,0.0000019573,0.0014995238,0.3134218881
chinese food in phoenix,0.0000019147,0.0014668504,0.7400512935
just the right amount,0.0000018379,0.0014080111,0.2423601190
at the same time,0.0000017981,0.0013775305,0.2723601190
salt and pepper pork,0.0000017944,0.0013746706,0.8380335935
by far the best,0.0000017738,0.0013589152,0.2723601190
on the other hand,0.0000017112,0.0013109565,0.2820677214
salt and pepper calamari,0.0000017094,0.0013095548,0.7096331738
if you're looking for,0.0000016582,0.0012703360,0.1337142857
szechwan beef noodle soup,0.0000016410,0.0012571499,0.8758743145
chinese restaurant in vegas,0.0000016281,0.0012473188,0.7299808794
chicken egg foo young,0.0000015960,0.0012226933,0.8518679124
hong kong style noodles,0.0000015396,0.0011795110,0.8628712664
salt and pepper squid,0.0000015081,0.0011553558,0.7683641307
house special fried rice,0.0000014804,0.0011341414,0.9218679124
out of this world,0.0000014347,0.0010991293,0.3034218881
salt pepper pork chops,0.0000013818,0.0010585924,0.9110744512
chinese food in madison,0.0000013671,0.0010473281,0.7296884817
lunch specials are great,0.0000013414,0.0010276795,0.7159989602
absolutely love this place,0.0000013043,0.0009991854,0.7694253238
staff is very friendly,0.0000012993,0.0009953833,0.3734218881
and the prices are,0.0000012696,0.0009726640,0.2223601190
things on the menu,0.0000012315,0.0009434371,0.3137142857
shrimp with snow peas,0.0000011969,0.0009169368,0.8384814219
won ton noodle soup,0.0000011954,0.0009158043,0.7881842425
chicken with garlic sauce,0.0000011708,0.0008969218,0.7290479653
salt pepper pork chop,0.0000011706,0.0008968111,0.8747495551
chinese sausage fried rice,0.0000011460,0.0008779236,0.9174929124
lunch the next day,0.0000011336,0.0008684441,0.2823601190
new york chinese restaurant,0.0000011230,0.0008603603,0.5994253238
chinese food in town,0.0000011224,0.0008598778,0.7400512935
chinese take out place,0.0000010825,0.0008293241,0.4333514739
baked pork chop rice,0.0000010725,0.0008216162,0.9246974667
eggplant in garlic sauce,0.0000010690,0.0008189375,0.7488671786
bang for your buck,0.0000010430,0.0007990315,0.4329862852
chinese restaurants in town,0.0000010422,0.0007983961,0.7787555677
sweet n sour chicken,0.0000010118,0.0007751563,0.7560874390
house special chow mein,0.0000009969,0.0007636904,0.7981110155
family owned and operated,0.0000009968,0.0007636320,0.6982937166
pretty good chinese food,0.0000009821,0.0007523584,0.5503878024
war won ton soup,0.0000009800,0.0007507739,0.9153810389
white or brown rice,0.0000009728,0.0007452765,0.7788671786
i love chinese food,0.0000009715,0.0007442669,0.3299808794
place for chinese food,0.0000009569,0.0007330667,0.6703436911
turned out to be,0.0000009381,0.0007186502,0.2237142857
chinese food in az,0.0000009229,0.0007069956,0.6896035209
eggplant with garlic sauce,0.0000009215,0.0007059946,0.7378147553
craving for chinese food,0.0000009165,0.0007021052,0.4669318742
from the east coast,0.0000009163,0.0007019549,0.3020677214
don't get me wrong,0.0000009132,0.0006995711,0.2006946153
food for the price,0.0000008921,0.0006834214,0.3225528628
chinese restaurant in town,0.0000008829,0.0006763581,0.6184872176
crispy on the outside,0.0000008748,0.0006701500,0.2723601190
ny style chinese food,0.0000008716,0.0006677106,0.8141061603
american style chinese food,0.0000008564,0.0006561059,0.7999571241
food is always fresh,0.0000008235,0.0006308739,0.2429030634
you won't be disappointed,0.0000008134,0.0006231546,0.1823475079
spicy beef noodle soup,0.0000008099,0.0006204698,0.9078093654
chinese food in arizona,0.0000007952,0.0006091861,0.6366429946
do yourself a favor,0.0000007925,0.0006071156,0.2220677214
sweet and sour soup,0.0000007794,0.0005970716,0.3798153853
white or fried rice,0.0000007779,0.0005959543,0.7266172363
ordered kung pao chicken,0.0000007763,0.0005947120,0.9668034361
close to my house,0.0000007755,0.0005941441,0.2634218881
salted fish fried rice,0.0000007741,0.0005930532,0.7230801397
in the phoenix area,0.0000007571,0.0005800065,0.2926232769
taste of the food,0.0000007522,0.0005762445,0.3122604652
ordered general tso's chicken,0.0000007514,0.0005756506,0.7656676615
restaurant in las vegas,0.0000007402,0.0005670660,0.6382110244
place is very clean,0.0000007374,0.0005649585,0.3936146318
noodles with minced pork,0.0000007320,0.0005607937,0.7459066523
favorite place to eat,0.0000007244,0.0005549666,0.6766429946
best i've ever had,0.0000007174,0.0005496158,0.1237142857
beef with snow peas,0.0000007171,0.0005493671,0.8037789679
staff is always friendly,0.0000007085,0.0005428104,0.3781837928
chinese restaurant in madison,0.0000006948,0.0005322687,0.5990479653
lunch specials are cheap,0.0000006912,0.0005295537,0.7043545330
food is always hot,0.0000006815,0.0005220684,0.2829030634
staff was very friendly,0.0000006809,0.0005216226,0.3634218881
soup of the day,0.0000006802,0.0005210664,0.2823601190
eaten here several times,0.0000006789,0.0005200789,0.5072849465
food came out fast,0.0000006783,0.0005196790,0.4472602334
great place to eat,0.0000006752,0.0005172427,0.5405555556
times in the past,0.0000006714,0.0005143524,0.3420677214
one of my favorites,0.0000006707,0.0005137999,0.1634218881
order from this place,0.0000006672,0.0005111162,0.3739070295
stopped in for lunch,0.0000006663,0.0005104530,0.3734218881
service is always great,0.0000006642,0.0005088554,0.4136146318
highly recommend this restaurant,0.0000006564,0.0005028638,0.6688545330
one of my favorite,0.0000006413,0.0004912839,0.0909870130
pork egg foo young,0.0000006311,0.0004835019,0.7860129582
the mood for chinese,0.0000006310,0.0004834182,0.2829156746
order from here again,0.0000006301,0.0004826933,0.1384761905
have never been disappointed,0.0000006197,0.0004747587,0.1286332222
when i got home,0.0000006159,0.0004718738,0.1534218881
staff are very friendly,0.0000006109,0.0004679955,0.2977061809
my favorite chinese restaurant,0.0000005997,0.0004594352,0.2585383502
food here is pretty,0.0000005976,0.0004578132,0.3525402517
on the west side,0.0000005951,0.0004559363,0.2223601190
your typical chinese restaurant,0.0000005936,0.0004547678,0.4158566978
on the way home,0.0000005847,0.0004479366,0.2520677214
lunch and dinner specials,0.0000005834,0.0004469705,0.5449688393
order at the counter,0.0000005812,0.0004452223,0.3101927438
order the orange chicken,0.0000005670,0.0004343608,0.5295943834
fast and friendly service,0.0000005667,0.0004341371,0.4537042742
supposed to be spicy,0.0000005595,0.0004286621,0.3919846961
chinese restaurants in vegas,0.0000005595,0.0004286218,0.4479403853
food for your money,0.0000005517,0.0004226749,0.4122770938
food came out quickly,0.0000005327,0.0004080853,0.4264782509
place has the best,0.0000005189,0.0003975561,0.2423601190
is the real deal,0.0000005182,0.0003970143,0.2525528628
food comes out fast,0.0000005178,0.0003967117,0.4145921047
ordered the lunch special,0.0000005135,0.0003933815,0.3837042742
the worst chinese food,0.0000005125,0.0003926466,0.4103436911
ordered the bbq pork,0.0000005112,0.0003916639,0.5209485501
things about this place,0.0000005104,0.0003910436,0.3814239484
a lot of food,0.0000005103,0.0003909128,0.0805555556
prices were very reasonable,0.0000005102,0.0003908626,0.3177061809
ordered the kung pao,0.0000005059,0.0003875649,0.6300512935
chinese restaurant in phoenix,0.0000005031,0.0003854316,0.5126590764
ordered the crab puffs,0.0000004992,0.0003824717,0.5595943834
hands down the best,0.0000004956,0.0003796625,0.2923601190
impressed with the food,0.0000004847,0.0003713396,0.3195923365
ordered chicken fried rice,0.0000004825,0.0003696653,0.4160440730
restaurants in las vegas,0.0000004805,0.0003681209,0.7694253238
live in the area,0.0000004770,0.0003654441,0.2814112194
an authentic chinese restaurant,0.0000004760,0.0003646523,0.3556818742
based on the reviews,0.0000004743,0.0003633496,0.3322604652
wait to be seated,0.0000004725,0.0003619634,0.3530590763
will definitely be back,0.0000004711,0.0003608776,0.0600000000
melts in your mouth,0.0000004653,0.0003564356,0.4011545066
kind of chinese food,0.0000004622,0.0003540725,0.4709485501
thing about this place,0.0000004574,0.0003504068,0.3417867602
wait for a table,0.0000004539,0.0003477565,0.2212184756
delivery from this place,0.0000004478,0.0003430734,0.3861159142
cream cheese won tons,0.0000004424,0.0003388918,0.4958326260
craving some chinese food,0.0000004419,0.0003385517,0.4503045157
style of chinese food,0.0000004415,0.0003382453,0.5498741699
ordered pork fried rice,0.0000004409,0.0003377351,0.4492184320
pick up the food,0.0000004392,0.0003364821,0.2895923365
love the orange chicken,0.0000004368,0.0003346281,0.4895943834
on a saturday night,0.0000004256,0.0003260201,0.0900000000
prices are a bit,0.0000004243,0.0003250438,0.2972322174
owners are very nice,0.0000004241,0.0003249407,0.3657082413
waiting for my food,0.0000004142,0.0003173456,0.2901927438
fast food chinese place,0.0000004096,0.0003137869,0.6558594583
my all time favorite,0.0000004088,0.0003131672,0.2082704104
walk in the door,0.0000004031,0.0003087801,0.2823601190
taste in my mouth,0.0000004022,0.0003080983,0.3219846961
worst i've ever had,0.0000004018,0.0003078194,0.2370371278
places in the area,0.0000004014,0.0003075433,0.2142698413
szechuan beef noodle soup,0.0000004007,0.0003069537,0.6415771001
service is always friendly,0.0000003919,0.0003002175,0.3993165674
stumbled upon this place,0.0000003887,0.0002977505,0.3630323151
asked if we wanted,0.0000003845,0.0002945903,0.2873433691
one of those places,0.0000003775,0.0002892246,0.1923475079
staff is very nice,0.0000003773,0.0002890458,0.3253098841
dinner here last night,0.0000003772,0.0002889397,0.4227477149
service was top notch,0.0000003768,0.0002886895,0.3519846961
food has always been,0.0000003745,0.0002869315,0.1447619048
chinese take out places,0.0000003743,0.0002867146,0.2996371882
sit at the bar,0.0000003621,0.0002773992,0.2136119664
diamond in the rough,0.0000003602,0.0002759731,0.2523601190
coming to this place,0.0000003601,0.0002759056,0.2691183636
portion for the price,0.0000003525,0.0002700840,0.3292999388
great food and service,0.0000003439,0.0002634254,0.2141209408
portions are very large,0.0000003414,0.0002615747,0.2551399567
prices are very reasonable,0.0000003414,0.0002615424,0.0490593225
picky when it comes,0.0000003348,0.0002564809,0.2084761905
food and the service,0.0000003340,0.0002558872,0.2495923365
messed up my order,0.0000003289,0.0002519677,0.3351399567
eat at this place,0.0000003283,0.0002515247,0.3066714698
hung up on me,0.0000003277,0.0002510189,0.1836328725
prices were a bit,0.0000003201,0.0002452147,0.3261578373
clean and the staff,0.0000003163,0.0002422845,0.3222604652
beef on a stick,0.0000003161,0.0002421587,0.2725402517
lot to be desired,0.0000003160,0.0002420772,0.3219846961
order the same thing,0.0000003136,0.0002402786,0.3195923365
friendly and the food,0.0000003136,0.0002402425,0.2929156746
place is always clean,0.0000003094,0.0002370589,0.3153098841
items from the menu,0.0000003042,0.0002330248,0.2622604652
wait for the food,0.0000003038,0.0002327603,0.3095923365
service and the food,0.0000003038,0.0002327603,0.3095923365
food for the money,0.0000003038,0.0002327603,0.3095923365
based on the food,0.0000003038,0.0002327603,0.3095923365
order from them again,0.0000002992,0.0002291813,0.1081661601
stopped by for lunch,0.0000002958,0.0002266204,0.3014256709
a big fan of,0.0000002944,0.0002255485,0.0500000000
give this place stars,0.0000002935,0.0002248730,0.1175041899
middle of the road,0.0000002927,0.0002242281,0.2523601190
service is very friendly,0.0000002917,0.0002234676,0.2972322174
rice or chow mein,0.0000002901,0.0002222304,0.6502906096
service was a bit,0.0000002867,0.0002196718,0.2472322174
must be doing something,0.0000002846,0.0002180145,0.2899791667
prices have gone up,0.0000002824,0.0002163625,0.2435077161
eat in the restaurant,0.0000002762,0.0002116003,0.3095923365
brought to the table,0.0000002687,0.0002058755,0.2317049096
restaurants in the area,0.0000002686,0.0002058035,0.1505555556
give it a try,0.0000002676,0.0002050441,0.0300000000
dishes on the menu,0.0000002627,0.0002012198,0.1401927438
far as i'm concerned,0.0000002595,0.0001987780,0.2423601190
especially for the price,0.0000002594,0.0001986963,0.2422604652
asked if i wanted,0.0000002587,0.0001982079,0.2071413781
our go to chinese,0.0000002534,0.0001941497,0.1291183636
thought it was pretty,0.0000002507,0.0001920615,0.2161578373
restaurant is very clean,0.0000002459,0.0001883687,0.2756022817
lady on the phone,0.0000002434,0.0001864963,0.1436119664
called in an order,0.0000002426,0.0001858405,0.2719032829
moved to the area,0.0000002403,0.0001840612,0.2692999388
the food we ordered,0.0000002351,0.0001801323,0.2395923365
called in my order,0.0000002333,0.0001787073,0.2376969337
chinese in the valley,0.0000002322,0.0001779224,0.2169318742
place was very clean,0.0000002314,0.0001772875,0.2161578373
walked in the door,0.0000002224,0.0001703916,0.2492999388
ordering from this place,0.0000002222,0.0001701927,0.2766766619
will not be returning,0.0000002204,0.0001688740,0.0686332222
highly recommend this place,0.0000002204,0.0001688238,0.4940121882
ordered from this place,0.0000002169,0.0001662043,0.2701927438
it's the best chinese,0.0000002169,0.0001661291,0.2025528628
item on the menu,0.0000002144,0.0001642460,0.1501927438
from the bay area,0.0000002138,0.0001637566,0.2395923365
fan of this place,0.0000002129,0.0001630955,0.2169318742
what do you expect,0.0000002088,0.0001599413,0.0975041899
i'll definitely be back,0.0000002070,0.0001585674,0.0800000000
favorite place for chinese,0.0000002054,0.0001573559,0.5755686144
lan zhou beef noodle,0.0000002052,0.0001572101,0.7667136953
view of the fountains,0.0000002028,0.0001553579,0.1623601190
out of the box,0.0000001998,0.0001530576,0.1722604652
reviews on this place,0.0000001985,0.0001520805,0.2472322174
forward to going back,0.0000001966,0.0001506113,0.1836328725
reading some of the,0.0000001957,0.0001499553,0.2193995927
i would definitely recommend,0.0000001942,0.0001488072,0.0572946860
bang for the buck,0.0000001895,0.0001451440,0.2123601190
beef was very tender,0.0000001894,0.0001450884,0.2358654396
who took my order,0.0000001831,0.0001402613,0.0586332222
i'm a big fan,0.0000001824,0.0001397351,0.0786332222
quality of the ingredients,0.0000001789,0.0001370286,0.1822604652
reviews for this place,0.0000001786,0.0001368278,0.2001927438
pick up my order,0.0000001781,0.0001364481,0.1996371882
questions about the menu,0.0000001778,0.0001362176,0.1992999388
won't be going back,0.0000001744,0.0001336314,0.0888709677
been here many times,0.0000001739,0.0001332012,0.1082704104
duck and bbq pork,0.0000001726,0.0001322229,0.3224255527
food is always delicious,0.0000001715,0.0001313863,0.1601927438
service has always been,0.0000001703,0.0001304526,0.0681661601
times over the past,0.0000001697,0.0001299935,0.2717049096
night for the first,0.0000001690,0.0001294509,0.1893995927
best chinese in town,0.0000001689,0.0001293712,0.1456022817
one of our favorite,0.0000001654,0.0001266953,0.0882704104
in a timely manner,0.0000001637,0.0001253807,0.0705555556
family has been going,0.0000001609,0.0001232832,0.3607514135
would definitely come back,0.0000001606,0.0001230265,0.1000000000
thing i can say,0.0000001606,0.0001230265,0.1200000000
highlight of the meal,0.0000001587,0.0001215743,0.1617049096
food is always great,0.0000001578,0.0001209001,0.1105555556
places i've been to,0.0000001566,0.0001199913,0.1170394737
thought it would be,0.0000001536,0.0001176799,0.0688709677
hard to mess up,0.0000001536,0.0001176562,0.1147619048
been here several times,0.0000001531,0.0001172736,0.0686332222
day of the week,0.0000001520,0.0001164628,0.1419973073
rice and chow mein,0.0000001502,0.0001150905,0.2405555556
have been coming here,0.0000001499,0.0001148247,0.0800000000
off the beaten path,0.0000001492,0.0001142759,0.1519973073
new york style chinese,0.0000001476,0.0001130869,0.2757624850
person on the phone,0.0000001474,0.0001129007,0.1179893313
sauce that comes with,0.0000001473,0.0001128777,0.1270394737
on my way home,0.0000001473,0.0001128629,0.0786332222
we were very pleased,0.0000001453,0.0001113409,0.1253098841
clean and the food,0.0000001426,0.0001092175,0.3195923365
wouldn't order it again,0.0000001425,0.0001091558,0.1064705882
whole in the wall,0.0000001411,0.0001080730,0.0988259659
to give this place,0.0000001398,0.0001071165,0.0505555556
fan of chinese food,0.0000001392,0.0001066190,0.5199808794
part of the meal,0.0000001387,0.0001062452,0.2220677214
gave it a shot,0.0000001385,0.0001061421,0.1552965542
let me tell you,0.0000001383,0.0001059394,0.0500000000
service was very friendly,0.0000001379,0.0001056736,0.1405555556
to write home about,0.0000001374,0.0001052560,0.1100000000
have no idea what,0.0000001374,0.0001052560,0.0700000000
star of the show,0.0000001359,0.0001041351,0.1523601190
lo mein noodles were,0.0000001346,0.0001031073,0.1371420940
restaurants i've been to,0.0000001338,0.0001025220,0.1000000000
favorite chinese food place,0.0000001332,0.0001020451,0.7465108296
recommend it to anyone,0.0000001323,0.0001013645,0.0988709677
this place is amazing,0.0000001308,0.0001002058,0.0505555556
sat at the bar,0.0000001298,0.0000994232,0.1039043640
table next to us,0.0000001290,0.0000988511,0.0688709677
i'm not sure why,0.0000001285,0.0000984212,0.0800000000
clean and the service,0.0000001283,0.0000982540,0.2395923365
lady at the counter,0.0000001281,0.0000981559,0.1436119664
a great chinese restaurant,0.0000001274,0.0000976333,0.0649305556
