chinese food,0.0020888532,0.0191140662,0.9971253501
fried rice,0.0018013504,0.0164832690,0.9963330059
orange chicken,0.0011621677,0.0106344238,0.9129475740
panda express,0.0007880292,0.0072108669,0.9948368251
chinese restaurant,0.0006112407,0.0055931620,0.6913376498
egg roll,0.0005676415,0.0051942075,0.9861829741
dim sum,0.0005311054,0.0048598839,0.9977753457
mongolian beef,0.0005178551,0.0047386366,0.6713456440
chow mein,0.0004495738,0.0041138286,0.9887227854
chinese restaurants,0.0004035109,0.0036923296,0.9917056911
great food,0.0003956622,0.0036205101,0.8061757917
lo mein,0.0003894366,0.0035635419,0.9243232463
sesame chicken,0.0003758937,0.0034396179,0.9600179598
crab puffs,0.0003412126,0.0031222678,0.9502677112
soy sauce,0.0003395974,0.0031074881,0.9931827241
white rice,0.0003168654,0.0028994788,0.9921459629
lunch specials,0.0003120085,0.0028550360,0.6861829741
great service,0.0003051691,0.0027924522,0.9369953324
wonton soup,0.0002999356,0.0027445629,0.7804093798
hot pot,0.0002887899,0.0026425738,0.9910224606
hong kong,0.0002485302,0.0022741772,0.9944968757
pot stickers,0.0002440806,0.0022334610,0.9559844310
kung pao,0.0002420981,0.0022153203,0.9549686075
fast food,0.0002372748,0.0021711852,1.0000000000
noodle soup,0.0002367163,0.0021660744,0.9901166890
bbq pork,0.0002348850,0.0021493170,0.8766029234
asian food,0.0002342224,0.0021432535,0.9077502738
lemon chicken,0.0002316495,0.0021197099,0.9800179598
brown rice,0.0002233335,0.0020436144,0.9901884143
spring rolls,0.0002141153,0.0019592639,0.8661662533
highly recommend,0.0002117379,0.0019375089,0.9061557014
chow fun,0.0002093103,0.0019152955,0.9243170511
chinese place,0.0002058200,0.0018833570,0.7359187191
las vegas,0.0001929969,0.0017660193,0.9858131162
crab rangoon,0.0001842343,0.0016858373,0.9542469454
green beans,0.0001838659,0.0016824659,0.9941485567
cashew chicken,0.0001779986,0.0016287772,0.9815773032
pad thai,0.0001770143,0.0016197709,0.9478555055
customer service,0.0001758763,0.0016093572,0.5819243487
deep fried,0.0001757601,0.0016082943,0.9839187251
this place,0.0001743474,0.0015953670,0.0500000000
peking duck,0.0001697790,0.0015535642,0.9956949060
chicken wings,0.0001627516,0.0014892597,0.9911923714
stir fry,0.0001545029,0.0014137803,0.9956629732
strip mall,0.0001531478,0.0014013803,0.9812254055
steamed rice,0.0001528430,0.0013985910,0.9907259001
happy hour,0.0001522995,0.0013936180,0.8979347605
teriyaki chicken,0.0001489169,0.0013626656,0.9709553278
stir fried,0.0001466460,0.0013418850,0.9851224922
garlic chicken,0.0001416566,0.0012962299,0.9402091137
walnut shrimp,0.0001361083,0.0012454603,0.8874417720
cream cheese,0.0001358632,0.0012432170,0.9973070569
lettuce wraps,0.0001321841,0.0012095514,0.9576168370
dining room,0.0001297960,0.0011876990,0.8316090234
years ago,0.0001274059,0.0011658283,0.8507175467
chinese cuisine,0.0001272486,0.0011643893,0.9932732398
roast duck,0.0001272110,0.0011640456,0.9860361288
pei wei,0.0001242680,0.0011371154,0.7916152797
great place,0.0001203861,0.0011015942,0.9331350119
brown sauce,0.0001192583,0.0010912739,0.9864789999
late night,0.0001167694,0.0010684993,0.8686540582
fried chicken,0.0001147800,0.0010502948,0.9939398950
spring roll,0.0001140058,0.0010432111,0.9872362790
garlic sauce,0.0001122124,0.0010268006,0.9717063637
portion size,0.0001106565,0.0010125629,0.9291952329
pan fried,0.0001099414,0.0010060191,0.8017178039
pf changs,0.0001085878,0.0009936332,0.9552442333
great prices,0.0001084450,0.0009923263,0.9616197912
dipping sauce,0.0001060078,0.0009700254,0.9552936698
singapore noodles,0.0001053872,0.0009643459,0.9055282739
spicy chicken,0.0001028501,0.0009411307,0.9193632940
rice noodles,0.0001016196,0.0009298712,0.9880452800
china chili,0.0001013671,0.0009275600,0.8576885538
chili sauce,0.0001005496,0.0009200796,0.9862927874
authentic chinese,0.0001000348,0.0009153687,0.9812428265
hot tea,0.0000993801,0.0009093784,0.5890632287
pretty good,0.0000988815,0.0009048159,0.1378643579
wait staff,0.0000981193,0.0008978417,0.7062166308
fortune cookies,0.0000980346,0.0008970661,0.9878492234
crab rangoons,0.0000949543,0.0008688803,0.8419936387
fried shrimp,0.0000948183,0.0008676357,0.9822284869
ice cream,0.0000941187,0.0008612341,0.9935524808
chili oil,0.0000938871,0.0008591149,0.9817576192
string beans,0.0000929994,0.0008509912,0.9371115185
parking lot,0.0000925863,0.0008472118,0.8696988098
noodle asia,0.0000922869,0.0008444719,0.8895005955
orange beef,0.0000919341,0.0008412440,0.8563157243
fortune cookie,0.0000916217,0.0008383847,0.9956393770
piping hot,0.0000898096,0.0008218035,0.8888098487
food quality,0.0000889326,0.0008137788,0.8961331963
green onions,0.0000885557,0.0008103294,0.9914830148
beef stew,0.0000885536,0.0008103101,0.9718265526
spare ribs,0.0000872729,0.0007985910,0.9972672505
family style,0.0000872054,0.0007979736,0.5008297622
jade palace,0.0000854172,0.0007816103,0.9282158222
dining experience,0.0000820863,0.0007511313,0.7645885538
highly recommended,0.0000815451,0.0007461791,0.9038616688
house chicken,0.0000812065,0.0007430807,0.8654889746
sea bass,0.0000810092,0.0007412756,0.9976911312
clay pot,0.0000795494,0.0007279174,0.9184800613
chinese places,0.0000795381,0.0007278138,0.6165142826
bean curd,0.0000791805,0.0007245413,0.9973310887
asian cuisine,0.0000790795,0.0007236180,0.9848684365
curry chicken,0.0000788698,0.0007216983,0.8742075919
main course,0.0000784960,0.0007182784,0.9776010972
friendly service,0.0000772489,0.0007068666,0.5127195809
fried wontons,0.0000737674,0.0006750090,0.8698424888
yelp reviews,0.0000727097,0.0006653308,0.7749312371
food court,0.0000724984,0.0006633971,0.9920817102
excellent food,0.0000718079,0.0006570788,0.7580311825
iced tea,0.0000711034,0.0006506321,0.9976248420
