chinese food,0.0022221543,0.0220380960,0.9991304348
fried rice,0.0020132775,0.0199665709,0.9949595407
orange chicken,0.0012982754,0.0128755762,0.9264211905
panda express,0.0008714197,0.0086422578,0.9983574453
mongolian beef,0.0006609906,0.0065553392,0.8024993993
egg roll,0.0006561986,0.0065078146,0.9961434583
this place,0.0006190296,0.0061391923,0.1437142857
dim sum,0.0005769158,0.0057215318,0.9969387669
chinese restaurant,0.0005241269,0.0051980005,0.7558138578
crab puffs,0.0004990428,0.0049492304,0.9564181835
chow mein,0.0004834556,0.0047946450,0.9925959613
lunch specials,0.0004701108,0.0046622983,0.8261434583
chinese restaurants,0.0004450179,0.0044134414,0.9987178412
great food,0.0004344833,0.0043089645,0.8205555556
lo mein,0.0004344164,0.0043083017,0.9522530828
sesame chicken,0.0004122521,0.0040884879,0.9848734032
wonton soup,0.0003758299,0.0037272723,0.9147216215
soy sauce,0.0003752898,0.0037219160,0.9977216215
pot stickers,0.0003614383,0.0035845453,0.9810206217
great service,0.0003446457,0.0034180049,0.9790102389
white rice,0.0003406147,0.0033780280,0.9948149806
hot pot,0.0003114740,0.0030890266,0.9967449761
spring rolls,0.0003072956,0.0030475874,0.9864181835
bbq pork,0.0002777628,0.0027546976,0.9664181835
customer service,0.0002755451,0.0027327032,0.8553688398
chinese place,0.0002687239,0.0026650544,0.8572946860
asian food,0.0002672927,0.0026508611,0.9690102389
hong kong,0.0002668074,0.0026460477,0.9986776285
noodle soup,0.0002541595,0.0025206129,0.9981818067
fast food,0.0002521966,0.0025011459,0.9980335935
kung pao,0.0002503739,0.0024830696,0.9271249841
lemon chicken,0.0002496292,0.0024756837,0.9878734032
highly recommend,0.0002419642,0.0023996667,0.9686314992
brown rice,0.0002403677,0.0023838341,0.9968812787
chow fun,0.0002339546,0.0023202319,0.9664181835
deep fried,0.0002082889,0.0020656940,0.9952075630
crab rangoon,0.0002056592,0.0020396141,0.9964181835
las vegas,0.0002054212,0.0020372540,0.9952652320
green beans,0.0001967663,0.0019514192,0.9951857224
pad thai,0.0001948054,0.0019319722,0.9757486057
cashew chicken,0.0001895708,0.0018800581,0.9778734032
peking duck,0.0001818712,0.0018036978,0.9977216215
strip mall,0.0001796073,0.0017812454,0.9905430098
chicken wings,0.0001761890,0.0017473453,0.9982402293
happy hour,0.0001749911,0.0017354653,0.9650848502
stir fry,0.0001710417,0.0016962964,0.9962977558
hot tea,0.0001631385,0.0016179177,0.9045284970
steamed rice,0.0001627726,0.0016142884,0.9986236226
teriyaki chicken,0.0001621354,0.0016079691,0.9888631642
