the hot and sour soup,0.0000013172,0.0088690188,0.1205555556
salt and pepper pork chops,0.0000010200,0.0068682152,0.3749173322
nothing to write home about,0.0000009691,0.0065250999,0.3399972519
chinese food in las vegas,0.0000009656,0.0065017455,0.8599808794
lan zhou beef noodle soup,0.0000009523,0.0064123506,0.9587858111
ordered the kung pao chicken,0.0000008759,0.0058974509,0.7800512935
gourmet house of hong kong,0.0000008231,0.0055424140,0.8287113826
new york style chinese food,0.0000008068,0.0054322467,0.7185190925
the egg drop soup was,0.0000007734,0.0052078372,0.3511716092
this is the place to,0.0000007526,0.0050674641,0.2323601190
love love love this place,0.0000006811,0.0045857551,0.9276712764
at least once a week,0.0000006768,0.0045567981,0.3334218881
recommend this place to anyone,0.0000006368,0.0042879575,0.4337142857
can't wait to go back,0.0000006238,0.0042001790,0.3209870130
chinese broccoli with oyster sauce,0.0000005888,0.0039642360,0.9088671786
best hot and sour soup,0.0000005745,0.0038683920,0.4927185196
service was fast and friendly,0.0000005543,0.0037322715,0.5834218881
fried rice and chow mein,0.0000005443,0.0036648646,0.7001927438
bowl of egg drop soup,0.0000005367,0.0036136962,0.8876786688
chinese food i've ever had,0.0000005312,0.0035769534,0.3237142857
food at a great price,0.0000005294,0.0035647215,0.5837655792
been here a few times,0.0000005143,0.0034632253,0.3134218881
salt and pepper pork chop,0.0000004772,0.0032133839,0.7893447905
chinese restaurants in the area,0.0000004753,0.0032001214,0.5240579769
decided to give this place,0.0000004594,0.0030931640,0.3939774436
chinese food in the valley,0.0000004381,0.0029501516,0.5339774436
hong kong style chow mein,0.0000004172,0.0028091839,0.6440522176
located in a strip mall,0.0000004129,0.0027799662,0.5623708141
as good as it gets,0.0000003835,0.0025824783,0.2337142857
they have great lunch specials,0.0000003833,0.0025811320,0.4931396095
service is fast and friendly,0.0000003756,0.0025291754,0.5436146318
cup of egg drop soup,0.0000003570,0.0024036558,0.8266172363
great food and great service,0.0000003469,0.0023355976,0.7301927438
chinese restaurant in las vegas,0.0000003361,0.0022630164,0.7782513298
you will not be disappointed,0.0000003295,0.0022183684,0.2934218881
chinese food in the area,0.0000003267,0.0021997679,0.5403572803
food at a good price,0.0000003140,0.0021140816,0.4039070295
egg roll and crab puff,0.0000003130,0.0021073152,0.7247056814
been coming here for years,0.0000003041,0.0020477247,0.2934218881
never had a bad experience,0.0000002896,0.0019496337,0.2311996658
service was a little slow,0.0000002892,0.0019475477,0.3939774436
i ordered the sesame chicken,0.0000002891,0.0019466354,0.3523409984
in the chinese cultural center,0.0000002817,0.0018965217,0.3623409984
best chinese food in phoenix,0.0000002793,0.0018808716,0.4042698413
my favorite chinese food place,0.0000002739,0.0018444527,0.5766429946
never had a bad meal,0.0000002654,0.0017868613,0.3234218881
worst chinese food i've ever,0.0000002409,0.0016222211,0.5578818194
place to get chinese food,0.0000002334,0.0015712628,0.5403572803
the szechuan beef noodle soup,0.0000002219,0.0014942584,0.3952888279
the most authentic chinese food,0.0000002204,0.0014841669,0.3190031136
the san francisco bay area,0.0000002172,0.0014621884,0.4190388279
chinese restaurant in the valley,0.0000002134,0.0014366327,0.4940579769
an order of egg rolls,0.0000002040,0.0013738583,0.4724698534
chinese food in the world,0.0000002031,0.0013677153,0.4703572803
been going here for years,0.0000002016,0.0013574986,0.2334218881
food was hot and fresh,0.0000001997,0.0013445566,0.4203572803
run of the mill chinese,0.0000001950,0.0013130969,0.3225528628
the staff is super friendly,0.0000001929,0.0012986460,0.3190031136
rice and an egg roll,0.0000001824,0.0012282115,0.6034027674
on this side of town,0.0000001817,0.0012232540,0.1829030634
we were seated right away,0.0000001800,0.0012123125,0.1737142857
came with egg drop soup,0.0000001799,0.0012110672,0.4627622510
the orange chicken lunch special,0.0000001769,0.0011910276,0.4095943834
looking for a good chinese,0.0000001744,0.0011742555,0.2125402517
if you're in the area,0.0000001740,0.0011712989,0.1491887777
i really like this place,0.0000001725,0.0011613980,0.1901927438
had the general tso's chicken,0.0000001704,0.0011472250,0.3287755687
dine in or take out,0.0000001684,0.0011338844,0.2437142857
you get what you pay,0.0000001660,0.0011174345,0.1537142857
this is the only chinese,0.0000001634,0.0011001450,0.2225528628
favorite part of the meal,0.0000001585,0.0010671012,0.3336146318
if you like chinese food,0.0000001543,0.0010390453,0.2101927438
eaten here a few times,0.0000001536,0.0010340179,0.3555987588
you can't go wrong with,0.0000001503,0.0010119221,0.1200000000
will definitely be going back,0.0000001481,0.0009968845,0.2637142857
this is not the place,0.0000001469,0.0009889054,0.2125528628
leftovers for the next day,0.0000001463,0.0009852636,0.2823601190
this is a good place,0.0000001374,0.0009250408,0.1988259659
hard to find good chinese,0.0000001327,0.0008932305,0.3839774436
best part of the meal,0.0000001314,0.0008844810,0.1086332222
to find a good chinese,0.0000001225,0.0008248838,0.1891183636
was the best chinese food,0.0000001091,0.0007343750,0.2295923365
if you want to eat,0.0000001089,0.0007335558,0.1801927438
the new york new york,0.0000001088,0.0007325980,0.2290367809
ever had in my life,0.0000001083,0.0007291571,0.1475041899
try some of their other,0.0000001063,0.0007155735,0.2237142857
decided to check it out,0.0000001056,0.0007108379,0.2037142857
a quick bite to eat,0.0000001038,0.0006987740,0.1501927438
husband and i have been,0.0000001028,0.0006920616,0.1700000000
chinese food i've had in,0.0000001028,0.0006920616,0.1400000000
hole in the wall places,0.0000000984,0.0006623392,0.1898153853
chinese food and this place,0.0000000974,0.0006556391,0.4509485501
one of my favorite places,0.0000000933,0.0006280896,0.1200000000
will definitely be ordering from,0.0000000900,0.0006060464,0.1488709677
a fan of chinese food,0.0000000872,0.0005869920,0.1441903853
will not be going back,0.0000000799,0.0005381816,0.1088709677
been eating here for years,0.0000000769,0.0005175863,0.1271413781
i definitely recommend this place,0.0000000713,0.0004798239,0.1269318742
to find good chinese food,0.0000000695,0.0004679947,0.1788259659
what more can you ask,0.0000000660,0.0004441933,0.1388709677
best chinese food in town,0.0000000657,0.0004426536,0.2537142857
one of my favorite dishes,0.0000000623,0.0004196231,0.0901927438
one of my favorite restaurants,0.0000000620,0.0004174604,0.1196371882
a great place to eat,0.0000000617,0.0004153743,0.0649305556
can't wait to come back,0.0000000598,0.0004024989,0.0988709677
at a very reasonable price,0.0000000597,0.0004020657,0.1382704104
i ordered kung pao chicken,0.0000000589,0.0003965999,0.1239915459
and you get a lot,0.0000000572,0.0003853126,0.1472322174
the lan zhou beef noodle,0.0000000570,0.0003834787,0.4395943834
worst chinese food i have,0.0000000569,0.0003831091,0.2635024213
here a couple of times,0.0000000515,0.0003469836,0.0701927438
be ordering from them again,0.0000000505,0.0003402152,0.1300000000
found this place on yelp,0.0000000485,0.0003266483,0.0936119664
like it had been sitting,0.0000000481,0.0003241991,0.0796371882
family and i have been,0.0000000466,0.0003140448,0.1200000000
doesn't look like much from,0.0000000466,0.0003140448,0.0900000000
wanted to like this place,0.0000000456,0.0003070398,0.2639774436
it's the best chinese food,0.0000000440,0.0002959749,0.1272322174
is my go to chinese,0.0000000440,0.0002959749,0.1272322174
decided to give them a,0.0000000432,0.0002910983,0.0667391304
ordered the salt and pepper,0.0000000432,0.0002907607,0.3333086692
is my go to place,0.0000000377,0.0002536746,0.0969318742
huge fan of chinese food,0.0000000326,0.0002197059,0.7555686144
is one of my favorite,0.0000000306,0.0002058092,0.0505555556
my go to chinese place,0.0000000289,0.0001946260,0.0669318742
be ordering from here again,0.0000000285,0.0001919163,0.0600000000
hands down the best chinese,0.0000000284,0.0001912335,0.3288259659
my favorite chinese place in,0.0000000256,0.0001721376,0.0739976415
tasted like it had been,0.0000000230,0.0001550526,0.0888709677
i highly recommend this place,0.0000000205,0.0001377379,0.0249305556
the worst chinese food i've,0.0000000188,0.0001264903,0.0543750000
decided to try this place,0.0000000187,0.0001257247,0.0172946860
and have not been disappointed,0.0000000175,0.0001179283,0.0405555556
ordered the sweet and sour,0.0000000169,0.0001140858,0.3923409984
decided to give it a,0.0000000155,0.0001046816,0.0400000000
my favorite chinese restaurant in,0.0000000146,0.0000981390,0.0843750000
i ordered the general tso's,0.0000000143,0.0000964630,0.3317360950
fried rice and an egg,0.0000000138,0.0000929350,0.3196035209
